TRACT,ZIP
36087010501,10923
36087010501,10984
36087010501,10970
36087010502,10923
36087010502,10984
36087010502,10970
36087010503,10970
36087010503,10980
36087010503,10984
36087010601,10993
36087010601,10923
36087010602,10993
36087010602,10923
36087010602,10927
36087010701,10923
36087010701,10927
36087010702,10927
36087010703,10927
36087010703,10993
36087010801,10956
36087010802,10956
36087010802,10920
36087010802,10994
36087010803,10956
36087010804,10956
36087010901,10989
36087010901,10920
36087010902,10920
36087010902,10989
36087011000,10960
36087011000,10989
36087011101,10960
36087011101,10920
36087011101,10989
36087011102,10994
36087011102,10913
36087011102,10960
36087011102,10989
36087011200,10994
36087011200,10954
36087011200,10962
36087011301,10977
36087011301,10954
36087011302,10954
36087011302,10965
36087011302,10977
36087011303,10954
36087011303,10994
36087011401,10956
36087011403,10994
36087011403,10954
36087011403,10956
36087011404,10954
36087011404,10956
36087011405,10956
36087011405,10954
36087011405,10977
36087011501,10952
36087011501,10901
36087011501,10977
36087011501,10970
36087011502,10901
36087011502,10977
36087011502,10970
36087011502,10952
36087011502,10956
36087011504,10977
36087011505,10977
36087011506,10956
36087011506,10977
36087011601,10901
36087011601,10987
36087011601,10974
36087011601,10970
36087011601,10952
36087011601,10931
36087011602,10952
36087011602,10901
36087011603,10982
36087011603,10952
36087011603,10901
36087011700,10974
36087011800,10931
36087011901,10931
36087011901,10901
36087011902,10901
36087012000,10901
36087012101,10977
36087012101,10901
36087012101,10952
36087012102,10977
36087012102,10952
36087012103,10952
36087012105,10952
36087012105,10977
36087012106,10952
36087012106,10977
36087012202,10977
36087012203,10977
36087012203,10952
36087012204,10952
36087012204,10977
36087012300,10977
36087012401,10977
36087012401,10952
36087012402,10977
36087012501,10977
36087012501,10952
36087012502,10977
36087012502,10954
36087012502,10965
36087012600,10965
36087012600,10954
36087012700,10965
36087012800,10954
36087012800,10965
36087012800,10962
36087012800,10983
36087012800,10994
36087012800,10913
36087013001,10962
36087013001,10983
36087013001,10913
36087013002,10962
36087013002,10913
36087013002,10983
36087013003,10962
36087013003,10913
36087013003,10960
36087013003,10968
36087013003,10976
36087013100,10960
36087013200,10960
36087013300,10976
36087013300,10968
36087013300,10960
36087013401,10983
36087013401,10962
36087013402,10976
36087013402,10968
36087013402,10962
36087013402,10964
36087013402,10983
36089490100,13694
36089490100,13662
36089490200,13662
36089490300,13662
36089490400,13662
36089490400,13621
36089490400,13667
36089490500,13694
36089490500,13667
36089490500,13658
36089490500,13660
36089490500,13621
36089490600,13668
36089490600,13667
36089490600,13613
36089490600,13621
36089490600,13662
36089490600,13678
36089490700,13662
36089490700,12914
36089490700,13649
36089490700,13696
36089490700,13668
36089490700,13613
36089490700,12967
36089490700,13667
36089490700,13676
36089490700,13697
36089490800,13617
36089490800,13676
36089490900,13676
36089491000,13660
36089491000,13668
36089491000,13667
36089491000,13617
36089491000,13676
36089491100,13699
36089491100,13676
36089491200,13676
36089491300,13658
36089491300,13669
36089491300,13680
36089491300,13654
36089491300,13617
36089491400,13669
36089491500,13669
36089491600,13669
36089491700,13680
36089491700,13646
36089491700,13669
36089491700,13654
36089491800,13642
36089491800,13652
36089491800,13654
36089491800,13680
36089491800,13681
36089491800,13635
36089491800,13617
36089491800,13630
36089491800,13633
36089491900,13617
36089492000,13630
36089492000,13677
36089492000,13617
36089492000,13652
36089492100,13630
36089492100,13617
36089492100,13658
36089492100,13680
36089492300,13672
36089492300,13647
36089492300,13687
36089492300,13676
36089492300,12922
36089492300,13684
36089492300,13625
36089492300,13617
36089492300,13652
36089492400,12965
36089492400,12930
36089492400,13672
36089492400,13613
36089492400,12980
36089492400,13697
36089492400,13676
36089492400,12967
36089492500,12922
36089492500,13695
36089492500,13684
36089492500,13625
36089492500,13670
36089492500,12973
36089492500,13666
36089492500,13690
36089492500,12927
36089492500,12986
36089492500,13639
36089492500,13648
36089492600,13617
36089492600,13645
36089492600,13652
36089492600,13684
36089492600,13642
36089492600,13635
36089492600,13648
36089492700,13681
36089492700,13642
36089492800,13654
36089492800,13614
36089492800,13646
36089492800,13642
36089492800,13633
36089492800,13669
36089492800,13664
36089492900,13679
36089492900,13691
36089492900,13608
36089492900,13623
36089492900,13646
36089492900,13642
36091060101,12065
36091060101,12828
36091060101,12831
36091060102,12803
36091060102,12828
36091060200,12803
36091060300,12833
36091060300,12822
36091060300,12859
36091060400,12822
36091060501,12822
36091060501,12835
36091060502,12835
36091060502,12822
36091060502,12134
36091060503,12134
36091060503,12850
36091060503,12074
36091060503,12025
36091060601,12833
36091060601,12866
36091060601,12859
36091060602,12859
36091060602,12833
36091060602,12850
36091060602,12866
36091060701,12831
36091060701,12833
36091060701,12866
36091060702,12831
36091060702,12866
36091060702,12833
36091060800,12871
36091060800,12866
36091060800,12831
36091060901,12884
36091060901,12170
36091060901,12866
36091060901,12871
36091060902,12884
36091060902,12871
36091061000,12866
36091061100,12866
36091061200,12866
36091061301,12020
36091061301,12866
36091061302,12866
36091061302,12020
36091061303,12866
36091061401,12863
36091061401,12020
36091061401,12866
36091061401,12850
36091061403,12020
36091061404,12866
36091061404,12020
36091061500,12074
36091061500,12025
36091061500,12086
36091061500,12020
36091061500,12850
36091061500,12010
36091061600,12074
36091061600,12019
36091061600,12020
36091061600,12027
36091061600,12302
36091061600,12010
36091061701,12019
36091061701,12020
36091061702,12019
36091061702,12027
36091061702,12302
36091061702,12020
36091061800,12020
36091061901,12020
36091061901,12866
36091061901,12019
36091061903,12020
36091061903,12118
36091061903,12151
36091061903,12866
36091062000,12170
36091062000,12866
36091062000,12118
36091062100,12170
36091062200,12118
36091062300,12118
36091062403,12065
36091062403,12188
36091062404,12065
36091062404,12188
36091062404,12118
36091062405,12065
36091062406,12118
36091062406,12065
36091062501,12151
36091062501,12019
36091062501,12065
36091062503,12065
36091062505,12118
36091062505,12151
36091062505,12065
36091062506,12065
36091062506,12148
36091062507,12065
36091062507,12148
36091062508,12065
36091062509,12065
36091062601,12302
36091062601,12019
36091062601,12065
36091062601,12148
36091062602,12019
36091062602,12065
36091062602,12148
36091062700,12188
36091062800,12188
36093020101,12309
36093020101,12308
36093020102,12308
36093020102,12309
36093020200,12308
36093020200,12305
36093020300,12308
36093020300,12305
36093020500,12308
36093020500,12309
36093020600,12304
36093020600,12309
36093020600,12308
36093020700,12304
36093020700,12307
36093020700,12308
36093020800,12307
36093020800,12308
36093020900,12307
36093021001,12307
36093021001,12308
36093021001,12305
36093021001,12301
36093021002,12305
36093021002,12307
36093021200,12306
36093021400,12305
36093021400,12303
36093021500,12303
36093021600,12304
36093021600,12303
36093021700,12307
36093021700,12304
36093021800,12309
36093021800,12304
36093031900,12304
36093031900,12302
36093031900,12309
36093032000,12309
36093032000,12308
36093032101,12345
36093032101,12309
36093032101,12305
36093032102,12309
36093032200,12302
36093032300,12302
36093032402,12008
36093032402,12302
36093032403,12302
36093032404,12302
36093032502,12302
36093032502,12027
36093032503,12019
36093032503,12302
36093032503,12027
36093032504,12010
36093032504,12302
36093032601,12306
36093032602,12137
36093032602,12150
36093032602,12306
36093032700,12306
36093032901,12304
36093032901,12303
36093032902,12303
36093032902,12304
36093033002,12306
36093033003,12303
36093033003,12306
36093033004,12306
36093033101,12056
36093033101,12137
36093033101,12009
36093033101,12306
36093033102,12157
36093033102,12137
36093033102,12306
36093033102,12053
36093033102,12066
36093033102,12056
36093033102,12010
36093033102,12141
36093033200,12306
36093033200,12303
36093033300,12306
36093033300,12303
36093033400,12308
36093033500,12305
36095740100,12053
36095740100,12092
36095740100,12035
36095740100,12157
36095740100,12160
36095740100,12066
36095740200,12092
36095740200,12157
36095740200,12187
36095740200,12043
36095740300,12043
36095740400,12035
36095740400,12043
36095740400,12066
36095740400,12166
36095740400,12149
36095740400,12160
36095740400,12031
36095740400,12092
36095740400,13459
36095740400,13320
36095740500,12036
36095740500,12175
36095740500,12043
36095740500,12093
36095740500,12064
36095740500,12149
36095740500,12187
36095740600,12187
36095740600,12149
36095740600,12167
36095740600,12036
36095740600,12122
36095740600,12131
36095740600,12194
36095740600,12093
36095740600,12071
36095740600,12175
36095740700,12053
36095740700,12073
36095740700,12122
36095740700,12023
36095740700,12157
36095740800,12122
36095740800,12469
36095740800,12167
36095740800,12076
36095740800,12131
36095740800,12093
36097950100,14805
36097950100,14863
36097950100,14841
36097950100,14818
36097950100,14886
36097950100,14869
36097950100,14865
36097950200,14891
36097950200,14878
36097950300,14815
36097950300,14870
36097950300,14891
36097950300,14878
36097950300,14840
36097950300,14893
36097950300,14837
36097950300,14887
36097950300,14812
36097950400,14812
36097950400,14865
36097950400,14864
36097950400,14891
36097950400,14876
36097950500,14824
36097950500,14845
36097950500,14889
36097950500,14805
36097950500,14865
36097950500,14838
36097950500,14867
36097950500,14869
36097950500,14864
36099950100,13146
36099950100,13165
36099950100,14433
36099950100,14532
36099950100,13148
36099950100,14489
36099950200,13148
36099950300,13148
36099950400,13148
36099950400,13165
36099950500,13165
36099950600,14456
36099950600,13165
36099950600,14532
36099950700,13148
36099950700,14456
36099950700,14541
36099950700,13065
36099950700,13165
36099950800,13148
36099950800,14456
36099950800,14588
36099950800,13165
36099950800,13065
36099950800,14521
36099950800,14541
36099950900,14860
36099950900,14841
36099950900,14521
36099950900,14847
36099951000,14847
36099951000,14886
36101960100,14840
36101960100,14873
36101960100,14874
36101960100,14418
36101960200,14810
36101960200,14512
36101960200,14873
36101960200,14840
36101960200,14809
36101960300,14809
36101960300,14512
36101960300,14572
36101960300,14808
36101960300,14826
36101960400,14529
36101960400,14437
36101960400,14826
36101960400,14572
36101960500,14843
36101960500,14826
36101960500,14437
36101960500,14572
36101960500,14807
36101960500,14809
36101960600,14823
36101960600,14843
36101960600,14803
36101960600,14807
36101960600,14804
36101960700,14843
36101960800,14843
36101960900,14843
36101961000,14823
36101961000,14843
36101961000,14810
36101961000,14826
36101961000,14809
36101961100,14810
36101961100,14856
36101961200,14810
36101961300,14810
36101961300,14879
36101961300,14821
36101961400,14810
36101961400,14879
36101961400,14840
36101961500,14821
36101961500,14879
36101961500,14870
36101961500,14840
36101961500,14837
36101961500,14815
36101961600,14812
36101961600,14870
36101961600,14830
36101961700,14879
36101961700,14821
36101961700,14870
36101961800,14819
36101961800,14820
36101961800,14823
36101961800,14810
36101961800,14855
36101961800,14879
36101961800,14801
36101961800,14821
36101961900,14855
36101961900,14823
36101961900,14819
36101961900,14843
36101962000,14897
36101962000,14819
36101962000,14885
36101962000,14823
36101962000,14855
36101962000,14806
36101962000,14877
36101962000,14839
36101962000,14803
36101962000,14843
36101962000,14898
36101962100,14855
36101962100,14858
36101962100,14870
36101962100,14820
36101962100,14801
36101962100,14898
36101962200,14870
36101962200,14821
36101962200,14801
36101962300,14858
36101962300,14870
36101962300,14827
36101962300,14830
36101962300,14801
36101962400,14830
36101962500,14830
36101962600,14830
36101962600,14831
36101962700,14830
36101962800,14830
36101962800,14870
36101962800,14814
36101962900,14830
36101963000,14801
36101963000,14858
36101963000,14871
36101963000,14830
36101963000,14870
36103110101,11743
36103110101,11724
36103110102,11743
36103110102,11724
36103110200,11724
36103110200,11743
36103110300,11743
36103110401,11721
36103110401,11743
36103110402,11721
36103110402,11743
36103110501,11768
36103110501,11740
36103110501,11731
36103110501,11721
36103110502,11740
36103110502,11743
36103110502,11721
36103110600,11768
36103110801,11768
36103110803,11768
36103110803,11731
36103110901,11746
36103110901,11743
36103110902,11746
36103110902,11743
36103111001,11743
36103111002,11746
36103111002,11743
36103111100,11746
36103111100,11743
36103111201,11746
36103111202,11746
36103111300,11721
36103111300,11740
36103111300,11743
36103111401,11746
36103111401,11743
36103111402,11743
36103111402,11746
36103111503,11743
36103111503,11740
36103111504,11731
36103111504,11740
36103111504,11743
36103111505,11743
36103111505,11746
36103111505,11740
36103111506,11743
36103111506,11731
36103111601,11731
36103111601,11768
36103111602,11768
36103111602,11731
36103111701,11731
36103111701,11740
36103111703,11768
36103111703,11754
36103111703,11731
36103111704,11731
36103111801,11731
36103111802,11731
36103111803,11725
36103111803,11731
36103111804,11725
36103111804,11731
36103111900,11747
36103111900,11797
36103111900,11746
36103111900,11724
36103111900,11743
36103112001,11746
36103112001,11743
36103112001,11747
36103112002,11746
36103112002,11747
36103112102,11746
36103112103,11725
36103112104,11743
36103112104,11725
36103112104,11731
36103112104,11746
36103112204,11747
36103112206,11735
36103112206,11747
36103112210,11746
36103112210,11729
36103112211,11746
36103112211,11725
36103112212,11746
36103112213,11798
36103112213,11746
36103112213,11729
36103112213,11747
36103112214,11746
36103112214,11798
36103112214,11747
36103122300,11735
36103122300,11757
36103122403,11735
36103122403,11798
36103122403,11704
36103122404,11704
36103122404,11757
36103122405,11798
36103122405,11729
36103122405,11746
36103122406,11798
36103122406,11704
36103122501,11704
36103122501,11798
36103122502,11704
36103122502,11798
36103122601,11729
36103122602,11703
36103122602,11729
36103122603,11703
36103122603,11729
36103122704,11746
36103122704,11729
36103122704,11798
36103122705,11729
36103122706,11729
36103122707,11729
36103122707,11746
36103122801,11703
36103122801,11729
36103122802,11703
36103122901,11704
36103122902,11704
36103123001,11704
36103123002,11704
36103123101,11703
36103123101,11702
36103123101,11704
36103123102,11702
36103123102,11704
36103123102,11703
36103123201,11701
36103123201,11735
36103123202,11701
36103123202,11726
36103123202,11757
36103123301,11701
36103123301,11758
36103123302,11701
36103123302,11726
36103123302,11758
36103123401,11757
36103123401,11701
36103123401,11726
36103123402,11757
36103123500,11701
36103123500,11726
36103123500,11758
36103123600,11758
36103123600,11701
36103123701,11726
36103123701,11701
36103123702,11726
36103123801,11701
36103123801,11726
36103123802,11757
36103123802,11726
36103123900,11757
36103123900,11726
36103124001,11757
36103124002,11757
36103124101,11757
36103124102,11757
36103124200,11704
36103124200,11757
36103124300,11702
36103124300,11757
36103124300,11704
36103124401,11704
36103124401,11702
36103124401,11757
36103124402,11757
36103124402,11702
36103124500,11704
36103124500,11702
36103124601,11702
36103124602,11702
36103134702,11754
36103134703,11768
36103134703,11754
36103134704,11754
36103134902,11787
36103134902,11754
36103134903,11787
36103134904,11780
36103134904,11787
36103134906,11787
36103134906,11754
36103134907,11754
36103135002,11780
36103135002,11787
36103135003,11755
36103135003,11780
36103135004,11780
36103135004,11790
36103135005,11780
36103135005,11790
36103135101,11754
36103135101,11725
36103135102,11725
36103135103,11787
36103135103,11754
36103135103,11725
36103135104,11754
36103135104,11787
36103135201,11787
36103135201,11725
36103135204,11725
36103135204,11787
36103135205,11788
36103135205,11725
36103135205,11787
36103135208,11725
36103135209,11725
36103135209,11788
36103135301,11787
36103135301,11788
36103135303,11787
36103135304,11787
36103135304,11788
36103135401,11767
36103135401,11787
36103135401,11780
36103135402,11767
36103135402,11780
36103135403,11779
36103135403,11755
36103135403,11767
36103145602,11717
36103145603,11717
36103145604,11717
36103145605,11717
36103145605,11788
36103145701,11788
36103145701,11722
36103145702,11788
36103145702,11717
36103145702,11722
36103145703,11717
36103145703,11722
36103145703,11788
36103145704,11749
36103145704,11788
36103145704,11722
36103145803,11788
36103145803,11779
36103145804,11788
36103145804,11749
36103145804,11722
36103145805,11767
36103145805,11779
36103145805,11788
36103145807,11779
36103145808,11779
36103145901,11729
36103145901,11706
36103145902,11706
36103145903,11706
36103146001,11706
36103146001,11717
36103146002,11706
36103146003,11706
36103146102,11706
36103146103,11751
36103146103,11706
36103146105,11717
36103146106,11717
36103146106,11706
36103146201,11717
36103146202,11722
36103146203,11722
36103146204,11717
36103146205,11751
36103146206,11751
36103146206,11722
36103146300,11722
36103146402,11752
36103146402,11722
36103146403,11722
36103146404,11752
36103146404,11722
36103146500,11752
36103146604,11779
36103146605,11716
36103146605,11779
36103146606,11716
36103146607,11779
36103146607,11741
36103146607,11716
36103146608,11741
36103146608,11716
36103146611,11742
36103146612,11741
36103146612,11779
36103146613,11741
36103146614,11741
36103146615,11741
36103146703,11706
36103146703,11729
36103146704,11795
36103146704,11706
36103146705,11795
36103146706,11706
36103146706,11795
36103146800,11795
36103146901,11795
36103146902,11795
36103147001,11706
36103147001,11795
36103147003,11718
36103147003,11706
36103147004,11770
36103147004,11702
36103147004,11706
36103147100,11706
36103147100,11718
36103147200,11706
36103147300,11706
36103147401,11751
36103147401,11706
36103147402,11751
36103147501,11730
36103147501,11752
36103147502,11730
36103147503,11739
36103147503,11769
36103147503,11730
36103147601,11769
36103147602,11769
36103147701,11796
36103147701,11769
36103147701,11782
36103147701,11716
36103147702,11716
36103147702,11796
36103147702,11769
36103147802,11782
36103147803,11782
36103147804,11782
36103147901,11715
36103147901,11772
36103147901,11705
36103147902,11715
36103147902,11705
36103158001,11733
36103158002,11733
36103158002,11790
36103158002,11780
36103158006,11780
36103158006,11794
36103158006,11790
36103158007,11790
36103158007,11733
36103158007,11794
36103158009,11733
36103158009,11790
36103158010,11733
36103158011,11776
36103158011,11733
36103158102,11727
36103158102,11784
36103158102,11776
36103158103,11755
36103158103,11720
36103158104,11784
36103158104,11720
36103158107,11720
36103158107,11790
36103158107,11780
36103158107,11755
36103158108,11720
36103158110,11784
36103158110,11720
36103158111,11784
36103158111,11720
36103158112,11784
36103158114,11776
36103158114,11720
36103158114,11784
36103158115,11776
36103158115,11784
36103158115,11720
36103158116,11727
36103158116,11784
36103158202,11776
36103158202,11777
36103158202,11733
36103158202,11766
36103158203,11777
36103158203,11733
36103158205,11766
36103158205,11777
36103158205,11776
36103158206,11777
36103158206,11733
36103158207,11777
36103158207,11766
36103158304,11766
36103158304,11764
36103158306,11776
36103158306,11766
36103158308,11776
36103158309,11727
36103158309,11766
36103158309,11953
36103158310,11953
36103158315,11766
36103158315,11727
36103158317,11764
36103158317,11789
36103158318,11764
36103158318,11789
36103158318,11778
36103158319,11784
36103158319,11727
36103158319,11776
36103158320,11776
36103158320,11766
36103158320,11727
36103158321,11727
36103158322,11766
36103158323,11764
36103158323,11953
36103158323,11766
36103158401,11961
36103158401,11764
36103158401,11778
36103158402,11786
36103158402,11778
36103158402,11792
36103158403,11961
36103158403,11953
36103158405,11792
36103158405,11786
36103158405,11961
36103158407,11778
36103158408,11778
36103158409,11961
36103158410,11961
36103158410,11786
36103158502,11767
36103158502,11779
36103158502,11755
36103158505,11767
36103158505,11755
36103158505,11780
36103158506,11767
36103158506,11755
36103158507,11784
36103158507,11720
36103158507,11738
36103158508,11738
36103158508,11720
36103158508,11779
36103158509,11784
36103158510,11738
36103158510,11784
36103158511,11755
36103158511,11720
36103158511,11779
36103158512,11755
36103158512,11779
36103158512,11720
36103158604,11779
36103158604,11741
36103158605,11742
36103158605,11738
36103158605,11741
36103158605,11779
36103158606,11738
36103158606,11742
36103158607,11742
36103158607,00501
36103158608,11779
36103158609,11741
36103158609,11779
36103158704,11763
36103158704,11738
36103158704,11727
36103158704,11784
36103158705,11953
36103158705,11763
36103158705,11727
36103158707,11763
36103158707,11980
36103158708,11953
36103158708,11763
36103158708,11961
36103158709,11967
36103158709,11953
36103158709,11980
36103158710,11961
36103158710,11953
36103158710,11949
36103158710,11973
36103158711,11738
36103158711,11763
36103158712,11763
36103158712,11738
36103158802,11772
36103158802,11715
36103158803,11772
36103158803,11763
36103158803,11742
36103158804,11742
36103158804,11772
36103158804,11705
36103158900,11772
36103159000,11772
36103159102,11772
36103159103,11713
36103159103,11980
36103159103,11719
36103159103,11772
36103159105,11772
36103159105,11742
36103159106,11713
36103159106,11763
36103159106,11719
36103159106,11772
36103159106,11980
36103159107,11772
36103159107,11763
36103159108,11763
36103159108,11772
36103159108,11980
36103159201,11772
36103159203,11713
36103159203,11772
36103159204,11713
36103159204,11719
36103159204,11772
36103159300,11713
36103159404,11955
36103159404,11950
36103159404,11967
36103159404,11949
36103159404,11934
36103159406,11941
36103159406,11940
36103159406,11955
36103159406,11934
36103159407,11967
36103159407,11949
36103159408,11967
36103159408,11950
36103159410,11949
36103159410,11941
36103159410,11901
36103159410,11933
36103159411,11967
36103159411,11949
36103159411,11950
36103159412,11949
36103159505,11967
36103159506,11950
36103159506,11951
36103159506,11967
36103159508,11951
36103159509,11951
36103159509,11967
36103159510,11770
36103159510,11967
36103159510,11782
36103159511,11950
36103159512,11950
36103159512,11951
36103159601,11955
36103159601,11934
36103159602,11941
36103159602,11940
36103169701,11933
36103169701,11949
36103169701,11792
36103169703,11933
36103169703,11901
36103169704,11901
36103169704,11933
36103169704,11792
36103169704,11949
36103169800,11901
36103169901,11901
36103169902,11948
36103169902,11901
36103169902,11970
36103169902,11931
36103169902,11947
36103170001,11935
36103170001,11948
36103170001,11952
36103170002,11971
36103170002,11935
36103170002,11958
36103170002,11952
36103170002,11956
36103170101,11944
36103170201,11958
36103170201,11944
36103170201,11971
36103170202,11957
36103170202,11944
36103170202,11939
36103170202,11971
36103170202,06390
36103180300,11964
36103180300,11965
36103190401,11978
36103190401,11901
36103190401,11946
36103190401,11933
36103190402,11978
36103190402,11972
36103190402,11946
36103190402,11959
36103190402,11941
36103190402,11977
36103190402,11942
36103190403,11946
36103190502,11978
36103190502,11959
36103190503,11960
36103190503,11977
36103190503,11972
36103190503,11941
36103190504,11977
36103190504,11978
36103190601,11946
36103190601,11942
36103190601,11978
36103190601,11959
36103190603,11942
36103190603,11946
36103190604,11946
36103190704,11976
36103190704,11968
36103190704,11975
36103190704,11932
36103190704,11937
36103190704,11962
36103190704,11963
36103190705,11968
36103190705,11946
36103190706,11968
36103190706,11976
36103190707,11976
36103190707,11932
36103190707,11968
36103190707,11963
36103190708,11963
36103190800,11969
36103190800,11968
36103200901,11937
36103200901,11975
36103200902,11937
36103200902,11963
36103200902,11975
36103200902,11962
36103201001,11937
36103201001,11930
36103201003,11930
36103201003,11937
36103201003,11954
36103201004,11954
36103201100,11717
36103201100,11788
36103201100,11725
36105950100,12768
36105950100,12788
36105950100,12765
36105950100,12740
36105950100,12725
36105950100,12458
36105950100,12758
36105950100,12754
36105950200,12768
36105950200,12776
36105950200,12758
36105950300,12766
36105950300,12760
36105950300,12767
36105950300,12723
36105950300,12741
36105950300,12776
36105950300,12736
36105950400,12723
36105950400,12758
36105950400,12748
36105950400,12791
36105950400,12766
36105950400,12745
36105950400,12776
36105950400,12724
36105950500,12758
36105950500,12747
36105950500,12734
36105950500,12754
36105950500,12768
36105950600,12754
36105950600,12783
36105950600,12748
36105950600,12758
36105950600,12787
36105950600,12791
36105950600,12734
36105950700,12768
36105950700,12754
36105950700,12787
36105950700,12734
36105950700,12758
36105950800,12733
36105950800,12754
36105950800,12747
36105950800,12759
36105950800,12788
36105950900,12733
36105950900,12747
36105950900,12779
36105950900,12754
36105951000,12789
36105951000,12779
36105951000,12733
36105951100,12738
36105951100,12763
36105951100,12788
36105951100,12435
36105951100,12733
36105951100,12775
36105951100,12789
36105951200,12790
36105951200,12721
36105951200,12781
36105951200,10940
36105951200,10963
36105951200,12769
36105951200,12722
36105951200,12566
36105951300,10963
36105951300,12763
36105951300,10940
36105951300,12790
36105951300,12729
36105951300,12721
36105951500,12751
36105951500,12779
36105951500,12742
36105951500,12701
36105951600,12762
36105951600,12701
36105951600,12742
36105951600,12777
36105951600,12734
36105951700,12777
36105951700,12784
36105951700,12701
36105951700,12729
36105951700,12790
36105951700,12775
36105951700,12738
36105951800,12701
36105951900,12783
36105951900,12786
36105951900,12734
36105951900,12749
36105951900,12762
36105952000,12783
36105952000,12764
36105952000,12701
36105952000,12720
36105952000,12778
36105952000,12748
36105952000,12762
36105952000,12786
36105952000,12726
36105952100,12741
36105952100,12726
36105952100,12723
36105952100,12750
36105952100,12748
36105952100,12745
36105952200,12723
36105952200,12752
36105952200,12764
36105952200,12726
36105952300,12764
36105952400,12743
36105952400,12732
36105952400,12719
36105952400,12764
36105952400,12792
36105952500,12737
36105952500,12732
36105952500,12770
36105952500,12719
36105952500,12780
36107020100,13811
36107020100,13736
36107020100,13760
36107020100,14817
36107020100,13835
36107020100,13827
36107020200,13743
36107020200,13811
36107020200,13864
36107020200,13827
36107020200,13736
36107020300,13811
36107020300,13827
36107020300,13760
36107020401,13827
36107020401,13732
36107020402,13850
36107020402,13732
36107020500,13827
36107020600,13827
36107020600,13840
36107020600,13743
36107020600,13734
36107020600,13812
36107020600,14883
36107020600,13845
36107020701,14859
36107020701,13743
36107020701,14883
36107020701,14889
36107020702,13734
36107020702,14883
36107020702,14892
36107020702,14859
36107020703,14892
36109000100,14850
36109000200,14850
36109000200,14853
36109000300,14853
36109000300,14850
36109000400,14850
36109000400,14853
36109000500,14853
36109000500,14850
36109000600,14853
36109000600,14850
36109000700,14850
36109000800,14853
36109000800,14850
36109000900,14850
36109001000,14867
36109001000,14850
36109001000,14853
36109001100,14850
36109001200,14850
36109001300,14850
36109001300,14853
36109001400,13062
36109001400,13068
36109001400,14850
36109001500,14851
36109001500,14882
36109001500,14850
36109001500,14852
36109001500,13068
36109001600,14886
36109001600,14850
36109001600,14854
36109001700,14867
36109001700,14850
36109001700,14886
36109001800,14867
36109001800,14883
36109001800,14850
36109001900,13068
36109001900,14817
36109001900,14883
36109001900,13736
36109001900,13864
36109001900,13053
36109001900,14881
36109001900,14850
36109002000,13045
36109002000,13068
36109002000,13053
36109002100,14850
36109002100,13068
36109002100,13102
36109002100,13073
36109002100,13045
36109002100,13053
36109002200,13068
36109002200,13045
36109002200,13073
36109002300,13073
36109002300,13092
36109002300,14853
36109002300,13081
36109002300,13068
36109002300,14882
36111950100,12453
36111950100,12477
36111950100,12490
36111950100,12463
36111950200,12477
36111950200,12453
36111950300,12432
36111950300,12477
36111950400,12477
36111950400,12498
36111950400,12456
36111950500,12401
36111950500,12477
36111950500,12498
36111950500,12491
36111950600,12481
36111950600,12457
36111950600,12448
36111950600,12477
36111950600,12495
36111950600,12498
36111950600,12409
36111950900,12740
36111950900,12406
36111950900,12455
36111950900,12441
36111950900,12410
36111950900,12725
36111950900,12458
36111950900,12480
36111950900,12465
36111950900,13731
36111950900,12758
36111950900,12494
36111951000,12412
36111951000,12484
36111951000,12481
36111951000,12494
36111951000,12461
36111951100,12498
36111951100,12401
36111951100,12433
36111951100,12491
36111951100,12481
36111951200,12443
36111951200,12491
36111951200,12401
36111951300,12477
36111951300,12401
36111951300,12449
36111951400,12401
36111951500,12401
36111951500,12449
36111951500,12475
36111951500,12491
36111951500,12443
36111951500,12477
36111951600,12443
36111951600,12411
36111951600,12401
36111951700,12401
36111951800,12401
36111951900,12401
36111952000,12401
36111952000,12402
36111952100,12401
36111952200,12401
36111952300,12401
36111952400,12401
36111952400,12402
36111952500,12401
36111952500,12417
36111952500,12487
36111952500,12466
36111952600,12528
36111952600,12429
36111952600,12493
36111952600,12561
36111952600,12471
36111952600,12401
36111952600,12487
36111952600,12466
36111952700,12443
36111952700,12401
36111952700,12419
36111952700,12411
36111952700,12472
36111952800,12472
36111952800,12561
36111952800,12486
36111952800,12440
36111952900,12404
36111952900,12443
36111952900,12401
36111952900,12419
36111952900,12440
36111952900,12491
36111952900,12484
36111953000,12440
36111953000,12484
36111953000,12446
36111953000,12404
36111953300,12528
36111953300,12561
36111953400,12561
36111953500,12561
36111953600,12528
36111953700,12561
36111953700,12547
36111953700,12515
36111953700,12528
36111953800,12547
36111953800,12542
36111953900,12528
36111953900,12550
36111953900,12547
36111953900,12542
36111954000,12525
36111954000,12561
36111954000,12589
36111954000,12528
36111954000,12548
36111954000,12515
36111954100,12589
36111954100,12568
36111954100,12542
36111954100,12528
36111954100,12548
36111954100,12515
36111954200,12589
36111954200,12566
36111954200,12561
36111954200,12525
36111954400,12525
36111954400,12586
36111954400,12588
36111954400,12589
36111954400,12566
36111954500,12428
36111954500,12420
36111954500,12566
36111954500,12458
36111954500,12489
36111954500,12446
36111954600,12458
36111954600,12446
36111954600,12489
36111954600,12740
36111954600,12428
36111954700,12763
36111954700,12789
36111954700,12428
36111954700,12483
36111954700,12435
36111954800,12458
36111954800,12428
